marker-color,marker-size,marker-symbol,NummerRijksmonument,NaamRijksmonument,SubCategorieMS,BouwjaarBegin,BouwjaarEind,Gemeente,Plaats,Situering,Adres,Postcode,Status,long,lat
#0080ff,small,,468977,,Woonhuis,1895,1895,Assen,Assen,,,9401 HL,beschermd,6.555835413765,52.989620844759
#0080ff,small,,468978,,Woonhuis,1875,1875,Assen,Assen,,,9401 HL,beschermd,6.556910181109,52.990266384335
#0080ff,small,,468979,'t Groote Holt,Woonhuis,1875,1875,Assen,Assen,,,9401 HM,beschermd,6.557628502584,52.990394158227
#0080ff,small,,468980,Rijks Hoogere Burgerschool,Onderwijs en wetenschap,1867,1867,Assen,Assen,,,9401 PL,beschermd,6.557439440209,52.990009567676
#0080ff,small,,468981,,Woonhuis,1875,1875,Assen,Assen,,,9401 HM,beschermd,6.557538046273,52.990907303648
#0080ff,small,,469324,Oakland,Woonhuis,1878,1878,Assen,Assen,,,9401 PC,beschermd,6.558500458796,52.990142967845
#0080ff,small,,469325,,Woonhuis,1880,1880,Assen,Assen,,,9401 PL,beschermd,6.558783463919,52.990697389346
#0080ff,small,,469326,De Oude Pastorie,Woonhuis,1870,1870,Assen,Assen,,,9401 PL,beschermd,6.559545741033,52.99079775992
#0080ff,small,,469327,,Woonhuis,1905,1905,Assen,Assen,,,9401 PK,beschermd,6.559707466245,52.991272485498
#0080ff,small,,469328,De Pauw,Woonhuis,1934,1934,Assen,Assen,,,9401 PW,beschermd,6.567155802284,52.986930354536
#0080ff,small,,469329,Wilhelmina Ziekenhuis,Gezondheidszorg,1930,1930,Assen,Assen,,,9401 NA,beschermd,6.564849384595,52.990853471023
#0080ff,small,,469331,Wilhelmina,Militair verblijfsgebouw,1895,1895,Assen,Assen,,,9400 AA,beschermd,6.543549629134,52.993586759023
#0080ff,small,,469332,Emma,Militair verblijfsgebouw,1893,1895,Assen,Assen,,,9400 AA,beschermd,6.540915636496,52.993675118079
#0080ff,small,,469333,Hendrik,Militair verblijfsgebouw,1893,1895,Assen,Assen,,,9400 AA,beschermd,6.53920391121,52.993718586924
#0080ff,small,,469334,,Militair verblijfsgebouw,1910,1910,Assen,Assen,,,9405 CC,beschermd,6.542898352675,52.993179655876
#0080ff,small,,469335,,Erfscheiding,1893,1893,Assen,Assen,,,9400 AA,beschermd,6.542161107274,52.994022570646
#0080ff,small,,469336,Zuiderkerk,Kerk en kerkonderdeel,1923,1925,Assen,Assen,,,9401 KC,beschermd,6.561848839795,52.991700812916
#0080ff,small,,469337,,Woonhuis,1906,1906,Assen,Assen,,,9401 HN,beschermd,6.56214620856,52.992785319298
#0080ff,small,,469338,,Woonhuis,1895,1895,Assen,Assen,,,9401 PA,beschermd,6.560356690858,52.991598635195
#0080ff,small,,469339,,Woonhuis,1875,1875,Assen,Assen,,,9401 PA,beschermd,6.560331754435,52.991778620211
#0080ff,small,,469340,,Woonhuis,1905,1905,Assen,Assen,,,9401 PD,beschermd,6.559127291719,52.989085342826
#0080ff,small,,469341,,Woonhuis,1932,1933,Assen,Assen,,,9401 LH,beschermd,6.565380710876,52.989023868954
#0080ff,small,,469343,,Woonhuis,1921,1921,Assen,Assen,,,9401 NA,beschermd,6.563805552563,52.989704424175
#0080ff,small,,469344,,Woonhuis,1921,1921,Assen,Assen,,,9401 NB,beschermd,6.563394557806,52.989375949115
#0080ff,small,,469345,,Woonhuis,1931,1931,Assen,Assen,,,9401 LK,beschermd,6.566234541687,52.988655968813
#0080ff,small,,469346,,Woonhuis,1927,1928,Assen,Assen,,,9401 LK,beschermd,6.56765588916,52.987248950066
#0080ff,small,,469347,,Woonhuis,1885,1885,Assen,Assen,,,9401 HP,beschermd,6.562231576363,52.99318889581
#0080ff,small,,469348,,Woonhuis,1882,1882,Assen,Assen,,,9401 HP,beschermd,6.562501789193,52.993267122547
#0080ff,small,,469349,,Woonhuis,1905,1905,Assen,Assen,,,9401 HN,beschermd,6.562566778551,52.992915990022
#0080ff,small,,469350,,Woonhuis,1903,1903,Assen,Assen,,,9401 HN,beschermd,6.562627310837,52.992951342885
#0080ff,small,,469351,,Woonhuis,1885,1885,Assen,Assen,,,9401 KB,beschermd,6.564399888438,52.991855457898
#0080ff,small,,469352,,Woonhuis,1910,1910,Assen,Assen,,,9401 KB,beschermd,6.564817538873,52.991878305233
#0080ff,small,,469353,,Woonhuis,1885,1885,Assen,Assen,,,9401 JZ,beschermd,6.565987190049,52.992720543762
#0080ff,small,,469354,Borneo,Werk-woonhuis,,,Assen,Assen,,,9401 JZ,beschermd,6.565812351043,52.993414268171
#0080ff,small,,469355,,Woonhuis,1870,1870,Assen,Assen,,,9401 JX,beschermd,6.565887730163,52.993997681056
#0080ff,small,,469356,,Woonhuis,1870,1870,Assen,Assen,,,9401 JW,beschermd,6.565540568975,52.994378558216
#0080ff,small,,469357,,Onderwijs en wetenschap,1897,1901,Assen,Assen,,,9401 HS,beschermd,6.564589136404,52.993345439054
#0080ff,small,,469358,Drents Museum,Bestuursgebouw en onderdl,1879,1879,Assen,Assen,,,9401 HS,beschermd,6.564156824433,52.993331722202
#0080ff,small,,469359,,Overheidsgebouw,1874,1874,Assen,Assen,,,9401 HV,beschermd,6.563578840625,52.992888060674
#0080ff,small,,469360,,Woonhuis,1890,1890,Assen,Assen,,,9401 HV,beschermd,6.563326675047,52.992926490007
#0080ff,small,,469361,,Woonhuis,1905,1905,Assen,Assen,,,9401 HV,beschermd,6.562822585241,52.993012331707
#0080ff,small,,469362,,Woonhuis,1860,1860,Assen,Assen,,,9401 HT,beschermd,6.562786893549,52.993345202232
#0080ff,small,,469363,,Woonhuis,,,Assen,Assen,,,9401 JP,beschermd,6.563318265613,52.995371040066
#0080ff,small,,469364,,Woonhuis,1860,1860,Assen,Assen,,,9401 JT,beschermd,6.563888262926,52.995518210055
#0080ff,small,,469365,,Kerk en kerkonderdeel,1901,1901,Assen,Assen,,,9401 BK,beschermd,6.563886418271,52.996551734137
#0080ff,small,,469366,,Boerderij,1972,1972,Assen,Assen,,,9401 KD,beschermd,6.564666568653,52.992904312551
#0080ff,small,,469367,,Woonhuis,1885,1885,Assen,Assen,,,9401 KD,beschermd,6.564582330571,52.993093869625
#0080ff,small,,469368,,Woonhuis,1873,1875,Assen,Assen,,,9401 KV,beschermd,6.567142726699,52.993589871332
#0080ff,small,,469369,,Boerderij,1860,1860,Assen,Kloosterveen,,,9406 XE,beschermd,6.503835166564,52.995105667346
#0080ff,small,,469370,De Lariks,"Kasteel, buitenplaats",1914,1915,Assen,Assen,,,9406 CH,beschermd,6.543715767954,52.997036152604
#0080ff,small,,469371,De Eerste Steen,Woonhuis,1906,1907,Assen,Assen,,,9401 PN,beschermd,6.56035445894,52.983779945367
#0080ff,small,,469372,Zuiderbegraafplaats,Erfscheiding,,,Assen,Assen,,,9401 PN,beschermd,6.560297562894,52.981668549894
#0080ff,small,,469373,Koloniesluis,Waterkering en -doorlaat,1878,1878,Noordenveld,Huis ter Heide,,,9330 AA,beschermd,6.466379908284,53.018150429859
#0080ff,small,,469374,Huis ter Heide,Boerderij,1886,1886,Noordenveld,Huis ter Heide,,,9336 TB,beschermd,6.48245543541,53.021518135169
#0080ff,small,,469375,,Boerderij,1850,1850,Noordenveld,Zuidvelde,,,9335 TA,beschermd,6.457302284004,53.045327102392
#0080ff,small,,469376,,Nutsbedrijf,1921,1921,Noordenveld,Westervelde,,,9337 PA,beschermd,6.442443841412,53.051219550515
#0080ff,small,,469378,Boschlust,Boerderij,1900,1900,Noordenveld,Westervelde,,,9337 PA,beschermd,6.443390538019,53.052738935778
#0080ff,small,,469379,Boschlust,Boerderij,1900,1900,Noordenveld,Westervelde,,,9337 PA,beschermd,6.443390538019,53.052738935778
#0080ff,small,,469381,Witte Huis,Boerderij,1850,1950,Noordenveld,Westervelde,,,9337 PA,beschermd,6.444093047279,53.05096235398
#0080ff,small,,469382,,Boerderij,1860,1860,Noordenveld,Westervelde,,,9337 PA,beschermd,6.444093047279,53.05096235398
#0080ff,small,,469383,,Onderwijs en wetenschap,1877,1877,Noordenveld,Een,,,9342 PD,beschermd,6.391149505428,53.083913771323
#0080ff,small,,469384,,Woonhuis,1938,1938,Noordenveld,Norg,,,9331 AB,beschermd,6.459349637011,53.065447979495
#0080ff,small,,469386,,Boerderij,1820,1920,Noordenveld,Norg,,,9331 BC,beschermd,6.46564255838,53.066532749862
#0080ff,small,,469388,,Boerderij,1910,1910,Noordenveld,Norg,Bij,,9331 BC,beschermd,6.465495628903,53.066623940521
#0080ff,small,,469389,Nijenhof,Woonhuis,1936,1936,Noordenveld,Norg,,,9331 VB,beschermd,6.451812029321,53.075041119143
#0080ff,small,,469391,,Boerderij,1875,1875,Noordenveld,Langelo,,,9333 PA,beschermd,6.444978171925,53.092823293753
#0080ff,small,,469392,,Boerderij,1875,1985,Noordenveld,Langelo,,,9333 PA,beschermd,6.444978171925,53.092823293753
#0080ff,small,,469394,,Boerderij,1855,1855,Noordenveld,Peest,,,9334 TA,beschermd,6.501685615249,53.060630773619
#0080ff,small,,469395,,Boerderij,1935,1935,Noordenveld,Peest,,,9334 TA,beschermd,6.501685615249,53.060630773619
#0080ff,small,,469396,De Instuif,Sport en recreatie,1933,1933,Noordenveld,Norg,,,9331 CC,beschermd,6.448451201435,53.079788943436
#0080ff,small,,469402,Sluis II,Waterkering en -doorlaat,1900,1900,Noordenveld,Veenhuizen,Tegenover,,9341 BM,beschermd,6.376452661052,53.036299360567
#0080ff,small,,469403,Sluis III,Waterkering en -doorlaat,1910,1910,Noordenveld,Veenhuizen,Bij,,9341 TD,beschermd,6.3735506331,53.037842067125
#0080ff,small,,469404,Verenigingsgebouw,Vergadering en vereniging,1920,1922,Noordenveld,Veenhuizen,,,9341 BK,beschermd,6.392261701162,53.03138666934
#0080ff,small,,469405,,Dienstwoning,1859,1859,Noordenveld,Veenhuizen,,,9341 BK,beschermd,6.390614999878,53.031733001458
#0080ff,small,,469406,Hoofdbureau Directie,Kerk en kerkonderdeel,1839,1900,Noordenveld,Veenhuizen,,,9341 BL,beschermd,6.38930176413,53.032319157906
#0080ff,small,,469407,,Dienstwoning,1870,1870,Noordenveld,Veenhuizen,,,9341 BL,beschermd,6.388286181688,53.032237794857
#0080ff,small,,469408,Maallust,Woonhuis,1908,1908,Noordenveld,Veenhuizen,,,9341 BL,beschermd,6.387517139459,53.032504842136
#0080ff,small,,469409,,Handel en kantoor,1860,1860,Noordenveld,Veenhuizen,,,9341 BL,beschermd,6.387962406709,53.033067278326
#0080ff,small,,469410,Werk en Bid,Woonhuis,1889,1889,Noordenveld,Veenhuizen,,,9341 BH,beschermd,6.419811747139,53.021410391778
#0080ff,small,,469411,,Woonhuis,1870,1870,Noordenveld,Veenhuizen,,,9341 BL,beschermd,6.38695530798,53.032707246019
#0080ff,small,,469412,,Woonhuis,1904,1904,Noordenveld,Veenhuizen,,,9341 BL,beschermd,6.386585581298,53.032836149002
#0080ff,small,,469413,Geestkracht,Dienstwoning,1909,1909,Noordenveld,Veenhuizen,,,9341 BL,beschermd,6.385978613702,53.033020951971
#0080ff,small,,469414,Nauwgezetheid,Dienstwoning,1909,1909,Noordenveld,Veenhuizen,,,9341 BM,beschermd,6.385460864119,53.033196020633
#0080ff,small,,469415,Excelsior,Horeca,1901,1901,Noordenveld,Veenhuizen,,,9341 BM,beschermd,6.384312295232,53.033816693769
#0080ff,small,,469416,,Dienstwoning,1880,1880,Noordenveld,Veenhuizen,,,9341 BM,beschermd,6.376452661052,53.036299360567
#0080ff,small,,469418,,Boerderij,1875,1875,Noordenveld,Veenhuizen,,,9341 BM,beschermd,6.374987787414,53.036787757881
#0080ff,small,,469419,Huis en Haard,Woonhuis,1901,1901,Noordenveld,Veenhuizen,,,9341 BH,beschermd,6.419264897587,53.021603833741
#0080ff,small,,469420,Werken is Leven,Woonhuis,1909,1909,Noordenveld,Veenhuizen,,,9341 BH,beschermd,6.418717830019,53.0217882883
#0080ff,small,,469421,Humaniteit,Woonhuis,1901,1901,Noordenveld,Veenhuizen,,,9341 BH,beschermd,6.417416556833,53.022221881448
#0080ff,small,,469422,Opvoeding,Woonhuis,1901,1901,Noordenveld,Veenhuizen,,,9341 BH,beschermd,6.41688458748,53.022415184177
#0080ff,small,,469423,,Dienstwoning,1875,1875,Noordenveld,Veenhuizen,,,9341 BG,beschermd,6.411916426382,53.023464368351
#0080ff,small,,469424,,Woonhuis,1900,1900,Noordenveld,Veenhuizen,,,9341 BG,beschermd,6.393152914916,53.029959280988
#0080ff,small,,469425,Flink en Vlug,Woonhuis,1900,1900,Noordenveld,Veenhuizen,,,9341 BK,beschermd,6.398682123757,53.02862755449
#0080ff,small,,477378,,Vanwege onderdelen kerk,,,De Marne,Leens,,,9965 PG,beschermd,6.380090308125,53.360940430531
#0080ff,small,,478008,Aelderhooge,Boerderij,1896,1896,Coevorden,Zweeloo,,,7854 RN,beschermd,6.720818623254,52.790474102075
#0080ff,small,,478009,,Boerderij,,,Coevorden,Zweeloo,,,7851 AB,beschermd,6.730993323536,52.793990836652
#0080ff,small,,478010,,Woonhuis,1870,1870,Coevorden,Zweeloo,,,7851 AH,beschermd,6.729970274816,52.793508043295
#0080ff,small,,478012,,Nijverheid,1920,1930,Coevorden,Zweeloo,,,7851 TA,beschermd,6.733975090166,52.793076367834
#0080ff,small,,478013,Pastorie,Kerkelijke dienstwoning,1923,1923,Tynaarlo,Vries,,,9481 BE,beschermd,6.576988396755,53.078023257921
#0080ff,small,,478015,Rustica,Woonhuis,1859,1860,Tynaarlo,Vries,,,9481 AT,beschermd,6.581150073658,53.080120682961
#0080ff,small,,478016,Cremer Hoeve,Boerderij,1915,1916,Tynaarlo,Zeyen,,,9491 TJ,beschermd,6.541582467156,53.040706219714
#0080ff,small,,478017,,Onderwijs en wetenschap,1915,1929,Tynaarlo,Vries,,,9481 AR,beschermd,6.579041863462,53.07780512097
#0080ff,small,,478018,,Boerderij,1909,1909,Tynaarlo,Vries,,,9481 BD,beschermd,6.578268635051,53.078450880256
#0080ff,small,,478019,Schultehof,Boerderij,1921,1921,Tynaarlo,Vries,,,9481 BC,beschermd,6.575451849193,53.07913490975
#0080ff,small,,478020,Leeghof,Boerderij,1774,1850,Tynaarlo,Zeyen,,,9491 AR,beschermd,6.543346882821,53.047618042822
#0080ff,small,,478021,,Nutsbedrijf,1920,1920,Tynaarlo,Vries,,,9481 BD,beschermd,6.578212290476,53.078029060923
#0080ff,small,,478022,,Overheidsgebouw,1884,1884,Noordenveld,Peizerwold,,,9321 TA,beschermd,6.495739227848,53.165433738121
#0080ff,small,,478023,Hoeve Woudrust,Boerderij,1914,1914,Noordenveld,Peizerwold,,,9321 TC,beschermd,6.494720269542,53.157166629873
#0080ff,small,,478024,Kortland,Kerkelijke dienstwoning,1790,1880,Noordenveld,Peize,,,9321 GH,beschermd,6.500697559737,53.143676442286
#0080ff,small,,478025,Gemeentehuis,Bestuursgebouw en onderdl,1917,1918,Noordenveld,Peize,,,9321 BA,beschermd,6.494914955109,53.14899612067
#0080ff,small,,478148,,Boerderij,,,Coevorden,Zweeloo,,,7851 AE,beschermd,6.731522548205,52.79239403093
#0080ff,small,,478149,,Boerderij,,,Coevorden,Zweeloo,Bij,,7851 AE,beschermd,6.731955404401,52.792488011708
#0080ff,small,,478150,,Boerderij,,,Coevorden,Zweeloo,Bij,,7851 AE,beschermd,6.731955404401,52.792488011708
#0080ff,small,,478155,Bosch en Vaart,"Kasteel, buitenplaats",1881,1881,Tynaarlo,Vries,,,9481 TD,beschermd,6.595180924485,53.09091687433
#0080ff,small,,478156,,"Tuin, park en plantsoen",1890,1890,Tynaarlo,Vries,Bij,,9481 TD,beschermd,6.595180924485,53.09091687433
#0080ff,small,,478157,,Bijgebouwen kastelen enz.,1890,1890,Tynaarlo,Vries,Bij,,9481 TD,beschermd,6.595180924485,53.09091687433
#0080ff,small,,478158,,"Tuin, park en plantsoen",1890,1890,Tynaarlo,Vries,Bij,,9481 TD,beschermd,6.595180924485,53.09091687433
#0080ff,small,,478159,,Bijgebouwen kastelen enz.,1890,1890,Tynaarlo,Vries,,,9481 TD,beschermd,6.594461255351,53.090268096663
#0080ff,small,,478197,,Woonhuis,1929,1929,Coevorden,Oosterhesselen,,,7861 AB,beschermd,6.717753151273,52.756920982805
#0080ff,small,,478198,,Boerderij,1890,1890,Coevorden,Oosterhesselen,,,7861 AB,beschermd,6.717948480779,52.756523335258
#0080ff,small,,478199,,Boerderij,1865,1865,Coevorden,Oosterhesselen,,,7861 AB,beschermd,6.718169878283,52.756008554056
#0080ff,small,,478201,'t Muldert,Boerderij,1864,1864,Coevorden,Zwinderen,,,7864 TA,beschermd,6.680187499811,52.729427674229
#0080ff,small,,478202,,Boerderij,1910,1910,Coevorden,Zwinderen,,,7864 TA,beschermd,6.678189159247,52.727930421658
#0080ff,small,,478203,,Boerderij,1862,1862,Coevorden,Zwinderen,,,7864 TB,beschermd,6.672576628746,52.727371007062
#0080ff,small,,478204,,Boerderij,1912,1912,Coevorden,Zwinderen,,,7864 TC,beschermd,6.676677976474,52.728396195373
#0080ff,small,,478205,,Overheidsgebouw,1884,1884,Noordenveld,Foxwolde,,,9314 TA,beschermd,6.459046599725,53.15106563489
#0080ff,small,,478206,,Woonhuis,1850,1850,Noordenveld,Nietap,,,9312 PE,beschermd,6.394289234937,53.161314530976
#0080ff,small,,478207,,Onderwijs en wetenschap,1930,1931,Noordenveld,Nieuw-Roden,,,9311 PV,beschermd,6.396540623662,53.131532734006
#0080ff,small,,478209,De Brink,Onderwijs en wetenschap,1890,1890,Noordenveld,Roden,,,9301 KB,beschermd,6.435252247349,53.136385552891
#0080ff,small,,478210,,Woonhuis,1920,1920,Noordenveld,Roden,,,9301 KB,beschermd,6.435257245181,53.136592197488
#0080ff,small,,478212,,Boerderij,1860,1860,Noordenveld,Roderwolde,,,9315 PC,beschermd,6.471980636305,53.168517739732
#0080ff,small,,478213,Bruincafe Roelof Bathoorn,Boerderij,1890,1890,Noordenveld,Lieveren,,,9304 TH,beschermd,6.451694884093,53.115293077571
#0080ff,small,,478214,De Vennen,"Kasteel, buitenplaats",1936,1937,Noordenveld,Steenbergen,,,9307 PB,beschermd,6.414609127582,53.104599466725
#0080ff,small,,478216,,Boerderij,,,Coevorden,Achterste Erm,,,7843 TB,beschermd,6.824737771991,52.743615518688
#0080ff,small,,478217,,Kerk en kerkonderdeel,1915,1915,Coevorden,Schoonoord,,,7848 AC,beschermd,6.763648989168,52.848416425743
#0080ff,small,,478218,,Werk-woonhuis,1900,1900,Coevorden,Sleen,,,7841 CB,beschermd,6.80145256341,52.777940825922
#0080ff,small,,478219,'t Armhoes,"Sociale zorg, liefdadigh.",1855,1855,Coevorden,Sleen,,,7841 AP,beschermd,6.804509991688,52.767990785564
#0080ff,small,,478220,,Boerderij,1890,1890,Coevorden,Sleen,,,7841 AC,beschermd,6.801561952412,52.774443222429
#0080ff,small,,478221,,Dienstwoning,1917,1917,Coevorden,Sleen,,,7841 CA,beschermd,6.80010860416,52.778549977965
#0080ff,small,,478222,,Bestuursgebouw en onderdl,1938,1938,Coevorden,Sleen,,,7841 CE,beschermd,6.804269327819,52.775210969266
#0080ff,small,,478223,De Zandhof,"Kasteel, buitenplaats",1873,1951,Midden-Drenthe,Elp,,,9442 PD,beschermd,6.640848339277,52.884677823602
#0080ff,small,,478326,,Boerderij,1736,1975,Midden-Drenthe,Eursinge,,,9434 TD,beschermd,6.610719960445,52.836521386535
#0080ff,small,,478327,,Boerderij,1870,1870,Midden-Drenthe,Orvelte,,,9441 PD,beschermd,6.653907660797,52.84317054027
#0080ff,small,,478328,,Nijverheid,1876,1876,Midden-Drenthe,Orvelte,,,9441 PD,beschermd,6.653581983943,52.843200961999
#0080ff,small,,478329,,Boerderij,1890,1890,Midden-Drenthe,Orvelte,,,9441 PE,beschermd,6.660188276628,52.843741772628
#0080ff,small,,478331,,Boerderij,1937,1937,Midden-Drenthe,Orvelte,,,9441 TH,beschermd,6.689838444007,52.831027658931
#0080ff,small,,478332,,Bestuursgebouw en onderdl,1927,1927,Midden-Drenthe,Westerbork,,,9431 AD,beschermd,6.610285704578,52.850708058093
#0080ff,small,,478335,,Kazemat,1940,1945,Midden-Drenthe,Zwiggelte,Bij,,9433 TA,beschermd,6.603159620986,52.915795448457
#0080ff,small,,478336,,Boerderij,1942,1942,Midden-Drenthe,Zwiggelte,Bij,,9433 TA,beschermd,6.612092093983,52.916737674936
#0080ff,small,,478337,,Nutsbedrijf,1943,1944,Midden-Drenthe,Zwiggelte,Bij,,9433 TA,beschermd,6.606305538437,52.912384147887
#0080ff,small,,478382,,Boerderij,1851,1851,Coevorden,Achterste Erm,,,7843 TC,beschermd,6.821237484179,52.745724982377
#0080ff,small,,478383,,Boerderij,,,Coevorden,Achterste Erm,,,7843 TC,beschermd,6.821237484179,52.745724982377
#0080ff,small,,478384,,Boerderij,,,Coevorden,Achterste Erm,,,7843 TC,beschermd,6.821237484179,52.745724982377
#0080ff,small,,478388,,Boerderij,1857,1857,Noordenveld,Roden,,,9301 AV,beschermd,6.418927200049,53.143626497556
#0080ff,small,,478389,,Boerderij,1909,1909,Noordenveld,Roden,,,9301 AV,beschermd,6.418927200049,53.143626497556
#0080ff,small,,478390,Waaienhof,Boerderij,1925,1925,Noordenveld,Roden,,,9301 ZP,beschermd,6.438654528669,53.140498498641
#0080ff,small,,478391,,Boerderij,1925,1925,Noordenveld,Roden,,,9301 ZP,beschermd,6.438654528669,53.140498498641
#0080ff,small,,478437,Orde en Tucht,Woonhuis,1908,1908,Noordenveld,Veenhuizen,,,9341 AD,beschermd,6.388871011497,53.040150153435
#0080ff,small,,478438,'P';'Q',Woonhuis,1907,1907,Noordenveld,Veenhuizen,,,9341 AC,beschermd,6.385785708706,53.03565565657
#0080ff,small,,478439,Vooruit,Woonhuis,1889,1889,Noordenveld,Veenhuizen,,,9341 AD,beschermd,6.388907446066,53.039143342601
#0080ff,small,,478441,Leering door Voorbeeld,Woonhuis,1909,1909,Noordenveld,Veenhuizen,,,9341 AD,beschermd,6.387821126157,53.037939234563
#0080ff,small,,478442,,Boerderij,1930,1930,Noordenveld,Veenhuizen,,,9341 AC,beschermd,6.387645541468,53.038731529222
#0080ff,small,,478443,Ruimzicht,Woonhuis,1904,1904,Noordenveld,Veenhuizen,,,9341 AC,beschermd,6.3848082308,53.034639332312
#0080ff,small,,478444,,"Tuin, park en plantsoen",1895,1895,Noordenveld,Veenhuizen,Bij,,9341 AH,beschermd,6.394694878048,53.04374983331
#0080ff,small,,478445,,Militair verblijfsgebouw,1886,1886,Noordenveld,Veenhuizen,,,9341 AE,beschermd,6.390934958643,53.042361545473
#0080ff,small,,478446,'R';'S',Woonhuis,1909,1909,Noordenveld,Veenhuizen,,,9341 AG,beschermd,6.391467744838,53.042833366991
#0080ff,small,,478448,'T';'U',Woonhuis,1909,1909,Noordenveld,Veenhuizen,,,9341 AG,beschermd,6.391712091399,53.043082941948
#0080ff,small,,478449,Toewijding,Dienstwoning,1893,1893,Noordenveld,Veenhuizen,,,9341 AH,beschermd,6.393278361825,53.043752766739
#0080ff,small,,478450,Bitter en Zoet,Gezondheidszorg,1893,1893,Noordenveld,Veenhuizen,,,9341 AH,beschermd,6.393292646262,53.04372568666
#0080ff,small,,478451,Plichtgevoel,Dienstwoning,1893,1893,Noordenveld,Veenhuizen,,,9341 AH,beschermd,6.393430983804,53.04390425632
#0080ff,small,,478452,Controle,Woonhuis,1905,1905,Noordenveld,Veenhuizen,,,9341 AH,beschermd,6.392773074342,53.043181868917
#0080ff,small,,478453,,Dienstwoning,1893,1893,Noordenveld,Veenhuizen,,,9341 AH,beschermd,6.393720906068,53.044189390489
#0080ff,small,,478454,Ontwikkeling,Woonhuis,1909,1909,Noordenveld,Veenhuizen,,,9341 AG,beschermd,6.392890179987,53.044376109346
#0080ff,small,,478455,Helpt Elkander,Woonhuis,1909,1909,Noordenveld,Veenhuizen,,,9341 AG,beschermd,6.393165193059,53.044661370141
#0080ff,small,,478456,Een van Zin,Woonhuis,1909,1909,Noordenveld,Veenhuizen,,,9341 AG,beschermd,6.39344020975,53.044946630271
#0080ff,small,,478459,Voormalig hulphospitaal,Gezondheidszorg,1893,1893,Noordenveld,Veenhuizen,,,9341 AH,beschermd,6.394096455961,53.043665004579
#0080ff,small,,478460,Centrale keuken,Gezondheidszorg,1893,1893,Noordenveld,Veenhuizen,,,9341 AH,beschermd,6.393479382637,53.043418569974
